key_value,flight_number,airline,flight_date,STD,Departure,ARRIVAL,IO
35725,ET672,에티오피아항공,2024-08-16,17:40:00,인천,도쿄/나리타,출발
35726,NH5340,전일본공수 주식회사,2024-08-16,17:40:00,인천,도쿄/나리타,출발
35727,TW189,티웨이항공,2024-08-16,17:45:00,인천,칼리보,출발
35728,KE629,대한항공,2024-08-16,17:50:00,인천,덴파사르,출발
35729,DL7872,델타항공,2024-08-16,17:50:00,인천,덴파사르,출발
35730,AF7906,에어 프랑스,2024-08-16,17:50:00,인천,덴파사르,출발
35731,GA9965,가루다인도네시아,2024-08-16,17:50:00,인천,덴파사르,출발
35732,VN403,베트남항공,2024-08-16,17:55:00,인천,호찌민,출발
35733,KE5675,대한항공,2024-08-16,17:55:00,인천,호찌민,출발
35734,KE663,대한항공,2024-08-16,17:55:00,인천,푸켓,출발
35735,DL7929,델타항공,2024-08-16,17:55:00,인천,푸켓,출발
35736,KE411,대한항공,2024-08-16,17:55:00,인천,오클랜드(뉴질랜드),출발
35737,KL4245,KLM네덜란드항공,2024-08-16,17:55:00,인천,오클랜드(뉴질랜드),출발
35738,VS5527,버진 애트란틱항공,2024-08-16,17:55:00,인천,오클랜드(뉴질랜드),출발
35739,7C4205,제주항공,2024-08-16,18:00:00,인천,치앙마이,출발
35740,H19780,한 에어,2024-08-16,18:00:00,인천,치앙마이,출발
35741,TW121,티웨이항공,2024-08-16,18:00:00,인천,호찌민,출발
35742,AC068,캐나다항공,2024-08-16,18:00:00,인천,몬트리올,출발
35743,7C4103,제주항공,2024-08-16,18:00:00,인천,푸꾸옥,출발
35744,H19954,한 에어,2024-08-16,18:00:00,인천,푸꾸옥,출발
35745,EY857,에티하드 항공,2024-08-16,18:00:00,인천,아부다비,출발
35746,OZ6970,아시아나항공,2024-08-16,18:00:00,인천,아부다비,출발
35747,KE7901,대한항공,2024-08-16,18:00:00,인천,아부다비,출발
35748,XY3873,플라이나스,2024-08-16,18:00:00,인천,아부다비,출발
35749,WY5103,오만항공,2024-08-16,18:00:00,인천,아부다비,출발
35750,MS8089,이집트항공,2024-08-16,18:00:00,인천,아부다비,출발
35751,LY9630,이스라엘항공,2024-08-16,18:00:00,인천,아부다비,출발
35752,VN415,베트남항공,2024-08-16,18:05:00,인천,하노이,출발
35753,KE5689,대한항공,2024-08-16,18:05:00,인천,하노이,출발
35754,TW295,티웨이항공,2024-08-16,18:05:00,인천,후쿠오카,출발
35755,OZ577,아시아나항공,2024-08-16,18:05:00,인천,알마티,출발
35756,KC577,에어 아스타나,2024-08-16,18:05:00,인천,알마티,출발
35757,OZ272,아시아나항공,2024-08-16,18:15:00,인천,시애틀,출발
35758,SQ5772,싱가포르항공,2024-08-16,18:15:00,인천,시애틀,출발
35759,TG6753,타이항공,2024-08-16,18:15:00,인천,시애틀,출발
35760,UA7291,유나이티드항공,2024-08-16,18:15:00,인천,시애틀,출발
35761,OZ136,아시아나항공,2024-08-16,18:20:00,인천,후쿠오카,출발
35762,AC6998,캐나다항공,2024-08-16,18:20:00,인천,후쿠오카,출발
35763,NH6898,전일본공수 주식회사,2024-08-16,18:20:00,인천,후쿠오카,출발
35764,ET1444,에티오피아항공,2024-08-16,18:20:00,인천,후쿠오카,출발
35765,EY8442,에티하드 항공,2024-08-16,18:20:00,인천,후쿠오카,출발
35766,KE461,대한항공,2024-08-16,18:20:00,인천,다낭,출발
35767,DL7811,델타항공,2024-08-16,18:20:00,인천,다낭,출발
35768,VN3441,베트남항공,2024-08-16,18:20:00,인천,다낭,출발
35769,VS5521,버진 애트란틱항공,2024-08-16,18:20:00,인천,다낭,출발
35770,KE651,대한항공,2024-08-16,18:05:00,인천,방콕/수완나품,출발
35771,DL7852,델타항공,2024-08-16,18:05:00,인천,방콕/수완나품,출발
35772,KE667,대한항공,2024-08-16,18:20:00,인천,치앙마이,출발
35773,DL7924,델타항공,2024-08-16,18:20:00,인천,치앙마이,출발
35774,FM828,상하이항공,2024-08-16,18:25:00,인천,상하이/푸동,출발
35775,KE5893,대한항공,2024-08-16,18:25:00,인천,상하이/푸동,출발
35776,MU8604,중국동방항공,2024-08-16,18:25:00,인천,상하이/푸동,출발
35777,KE1419,대한항공,2024-08-16,18:25:00,인천,김해,출발
35778,KL4249,KLM네덜란드항공,2024-08-16,18:25:00,인천,김해,출발
35779,AZ2768,ITA항공,2024-08-16,18:25:00,인천,김해,출발
35780,DL7855,델타항공,2024-08-16,18:25:00,인천,김해,출발
35781,ZE517,이스타항공,2024-08-16,18:30:00,인천,치앙마이,출발
35782,CA802,중국국제항공,2024-08-16,17:40:00,인천,톈진,출발
35783,KE781,대한항공,2024-08-16,18:35:00,인천,후쿠오카,출발
35784,AF7894,에어 프랑스,2024-08-16,18:35:00,인천,후쿠오카,출발
35785,AZ2788,ITA항공,2024-08-16,18:35:00,인천,후쿠오카,출발
35786,DL7797,델타항공,2024-08-16,18:35:00,인천,후쿠오카,출발
35787,JL5224,일본항공,2024-08-16,18:35:00,인천,후쿠오카,출발
35788,KL4258,KLM네덜란드항공,2024-08-16,18:35:00,인천,후쿠오카,출발
35789,OM6711,몽골항공,2024-08-16,18:35:00,인천,후쿠오카,출발
35790,VS5509,버진 애트란틱항공,2024-08-16,18:35:00,인천,후쿠오카,출발
35791,KE871,대한항공,2024-08-16,18:35:00,인천,다롄(대련),출발
35792,KE645,대한항공,2024-08-16,18:40:00,인천,싱가포르,출발
35793,DL7821,델타항공,2024-08-16,18:40:00,인천,싱가포르,출발
35794,OM6231,몽골항공,2024-08-16,18:40:00,인천,싱가포르,출발
35795,KE689,대한항공,2024-08-16,18:40:00,인천,프놈펜,출발
35796,DL7871,델타항공,2024-08-16,18:40:00,인천,프놈펜,출발
35797,DL026,델타항공,2024-08-16,18:40:00,인천,애틀랜타,출발
35798,KE5035,대한항공,2024-08-16,18:40:00,인천,애틀랜타,출발
35799,KE071,대한항공,2024-08-16,18:45:00,인천,밴쿠버,출발
35800,WS6061,웨스트젯,2024-08-16,18:45:00,인천,밴쿠버,출발
35801,KE623,대한항공,2024-08-16,18:45:00,인천,마닐라,출발
35802,LJ091,진에어,2024-08-16,18:45:00,인천,푸꾸옥,출발
35803,QR863,카타르항공,2024-08-16,18:45:00,인천,도하,출발
35804,OZ755,아시아나항공,2024-08-16,18:50:00,인천,다낭,출발
35805,AC6973,캐나다항공,2024-08-16,18:50:00,인천,다낭,출발
35806,TW169,티웨이항공,2024-08-16,18:55:00,인천,코타키나발루,출발
35807,KE401,대한항공,2024-08-16,18:55:00,인천,시드니,출발
35808,OM6521,몽골항공,2024-08-16,18:55:00,인천,시드니,출발
35809,AF7876,에어 프랑스,2024-08-16,18:55:00,인천,시드니,출발
35810,KL9160,KLM네덜란드항공,2024-08-16,18:55:00,인천,시드니,출발
35811,VS5523,버진 애트란틱항공,2024-08-16,18:55:00,인천,시드니,출발
35812,KE475,대한항공,2024-08-16,18:40:00,인천,호찌민,출발
35813,DL7925,델타항공,2024-08-16,18:40:00,인천,호찌민,출발
35814,VN3401,베트남항공,2024-08-16,18:40:00,인천,호찌민,출발
35815,VS5519,버진 애트란틱항공,2024-08-16,18:40:00,인천,호찌민,출발
35816,KE895,대한항공,2024-08-16,18:55:00,인천,상하이/푸동,출발
35817,MF9088,샤먼항공,2024-08-16,18:55:00,인천,상하이/푸동,출발
35818,FM8754,상하이항공,2024-08-16,18:55:00,인천,상하이/푸동,출발
35819,MU8932,중국동방항공,2024-08-16,18:55:00,인천,상하이/푸동,출발
35820,KE853,대한항공,2024-08-16,18:40:00,인천,베이징/서우두,출발
35821,MF9096,샤먼항공,2024-08-16,18:40:00,인천,베이징/서우두,출발
35822,CA126,중국국제항공,2024-08-16,17:50:00,인천,베이징/서우두,출발
35823,OZ6803,아시아나항공,2024-08-16,17:50:00,인천,베이징/서우두,출발
35824,SC150,산동항공,2024-08-16,17:50:00,인천,베이징/서우두,출발
35825,TW171,티웨이항공,2024-08-16,19:00:00,인천,싱가포르,출발
35826,KE455,대한항공,2024-08-16,18:45:00,인천,하노이,출발
35827,DL7923,델타항공,2024-08-16,18:45:00,인천,하노이,출발
35828,VN3411,베트남항공,2024-08-16,18:45:00,인천,하노이,출발
35829,VS5517,버진 애트란틱항공,2024-08-16,18:45:00,인천,하노이,출발
35830,KE743,대한항공,2024-08-16,19:05:00,인천,나고야,출발
35831,OM6717,몽골항공,2024-08-16,19:05:00,인천,나고야,출발
35832,AF7907,에어 프랑스,2024-08-16,19:05:00,인천,나고야,출발
35833,KL9848,KLM네덜란드항공,2024-08-16,19:05:00,인천,나고야,출발
35834,AZ2786,ITA항공,2024-08-16,19:05:00,인천,나고야,출발
35835,VS5507,버진 애트란틱항공,2024-08-16,19:05:00,인천,나고야,출발
35836,JL5218,일본항공,2024-08-16,19:05:00,인천,나고야,출발
35837,DL7793,델타항공,2024-08-16,19:05:00,인천,나고야,출발
35838,KE721,대한항공,2024-08-16,19:05:00,인천,오사카/ 간사이,출발
35839,AF5389,에어 프랑스,2024-08-16,19:05:00,인천,오사카/ 간사이,출발
35840,AZ2784,ITA항공,2024-08-16,19:05:00,인천,오사카/ 간사이,출발
35841,SV6610,사우디아항공,2024-08-16,19:05:00,인천,오사카/ 간사이,출발
35842,VS5505,버진 애트란틱항공,2024-08-16,19:05:00,인천,오사카/ 간사이,출발
35843,JL5214,일본항공,2024-08-16,19:05:00,인천,오사카/ 간사이,출발
35844,DL7783,델타항공,2024-08-16,19:05:00,인천,오사카/ 간사이,출발
35845,7C2507,제주항공,2024-08-16,19:10:00,인천,코타키나발루,출발
35846,H19959,한 에어,2024-08-16,19:10:00,인천,코타키나발루,출발
35847,MU2922,중국동방항공,2024-08-16,19:10:00,인천,난징,출발
35848,7C2305,제주항공,2024-08-16,19:10:00,인천,마닐라,출발
35849,H19863,한 에어,2024-08-16,19:10:00,인천,마닐라,출발
35850,RS581,에어서울,2024-08-16,19:15:00,인천,보홀 팡라오,출발
35851,OZ703,아시아나항공,2024-08-16,19:15:00,인천,마닐라,출발
35852,KE487,대한항공,2024-08-16,19:15:00,인천,푸꾸옥,출발
35853,DL7865,델타항공,2024-08-16,19:15:00,인천,푸꾸옥,출발
35854,VN3467,베트남항공,2024-08-16,19:15:00,인천,푸꾸옥,출발
35855,BX7155,에어부산,2024-08-16,19:15:00,인천,칼리보,출발
35856,OZ739,아시아나항공,2024-08-16,19:20:00,인천,프놈펜,출발
35857,UA7300,유나이티드항공,2024-08-16,19:20:00,인천,프놈펜,출발
35858,DL196,델타항공,2024-08-16,19:20:00,인천,시애틀,출발
35859,KE5019,대한항공,2024-08-16,19:20:00,인천,시애틀,출발
35860,OZ116,아시아나항공,2024-08-16,19:20:00,인천,오사카/ 간사이,출발
35861,AC6974,캐나다항공,2024-08-16,19:20:00,인천,오사카/ 간사이,출발
35862,ET1290,에티오피아항공,2024-08-16,19:20:00,인천,오사카/ 간사이,출발
35863,EY8450,에티하드 항공,2024-08-16,19:20:00,인천,오사카/ 간사이,출발
35864,NH6956,전일본공수 주식회사,2024-08-16,19:20:00,인천,오사카/ 간사이,출발
35865,AC064,캐나다항공,2024-08-16,18:00:00,인천,밴쿠버,출발
35866,OZ6102,아시아나항공,2024-08-16,18:00:00,인천,밴쿠버,출발
35867,SQ1002,싱가포르항공,2024-08-16,18:00:00,인천,밴쿠버,출발
35868,TW157,티웨이항공,2024-08-16,19:25:00,인천,나트랑,출발
35869,OZ735,아시아나항공,2024-08-16,19:25:00,인천,호찌민,출발
35870,EY8464,에티하드 항공,2024-08-16,19:25:00,인천,호찌민,출발
35871,AC6982,캐나다항공,2024-08-16,19:25:00,인천,호찌민,출발
35872,KE085,대한항공,2024-08-16,19:30:00,인천,뉴욕/존에프케네디,출발
35873,DL7843,델타항공,2024-08-16,19:30:00,인천,뉴욕/존에프케네디,출발
35874,OZ741,아시아나항공,2024-08-16,19:30:00,인천,방콕/수완나품,출발
35875,AC6996,캐나다항공,2024-08-16,19:30:00,인천,방콕/수완나품,출발
35876,ET1298,에티오피아항공,2024-08-16,19:30:00,인천,방콕/수완나품,출발
35877,OS8052,오스트리아 항공,2024-08-16,19:30:00,인천,방콕/수완나품,출발
35878,TG6727,타이항공,2024-08-16,19:30:00,인천,방콕/수완나품,출발
35879,OZ733,아시아나항공,2024-08-16,19:30:00,인천,하노이,출발
35880,AC6984,캐나다항공,2024-08-16,19:30:00,인천,하노이,출발
35881,UA7314,유나이티드항공,2024-08-16,19:30:00,인천,하노이,출발
35882,KE1433,대한항공,2024-08-16,19:35:00,인천,대구,출발
35883,AF7883,에어 프랑스,2024-08-16,19:35:00,인천,대구,출발
35884,AZ2782,ITA항공,2024-08-16,19:35:00,인천,대구,출발
35885,DL7845,델타항공,2024-08-16,19:35:00,인천,대구,출발
35886,SV6616,사우디아항공,2024-08-16,19:35:00,인천,대구,출발
35887,KE1427,대한항공,2024-08-16,19:35:00,인천,김해,출발
35888,KL3396,KLM네덜란드항공,2024-08-16,19:35:00,인천,김해,출발
35889,AZ2780,ITA항공,2024-08-16,19:35:00,인천,김해,출발
35890,HA6017,하와이안 항공,2024-08-16,19:35:00,인천,김해,출발
35891,DL7877,델타항공,2024-08-16,19:35:00,인천,김해,출발
35892,KE477,대한항공,2024-08-16,19:35:00,인천,호찌민,출발
35893,DL7919,델타항공,2024-08-16,19:35:00,인천,호찌민,출발
35894,VN3407,베트남항공,2024-08-16,19:35:00,인천,호찌민,출발
35895,MU2990,중국동방항공,2024-08-16,19:40:00,인천,우시,출발
35896,KE011,대한항공,2024-08-16,19:40:00,인천,로스앤젤레스,출발
35897,AM6701,아에로멕시코,2024-08-16,19:40:00,인천,로스앤젤레스,출발
35898,DL7834,델타항공,2024-08-16,19:40:00,인천,로스앤젤레스,출발
35899,LA8425,란항공,2024-08-16,19:40:00,인천,로스앤젤레스,출발
35900,DL170,델타항공,2024-08-16,19:40:00,인천,미니애폴리스,출발
35901,KE5033,대한항공,2024-08-16,19:40:00,인천,미니애폴리스,출발
35902,OZ765,아시아나항공,2024-08-16,19:40:00,인천,치앙마이,출발
35903,KE177,대한항공,2024-08-16,19:45:00,인천,홍콩,출발
35904,DL7773,델타항공,2024-08-16,19:45:00,인천,홍콩,출발
35905,EY8503,에티하드 항공,2024-08-16,19:45:00,인천,홍콩,출발
35906,VS5515,버진 애트란틱항공,2024-08-16,19:45:00,인천,홍콩,출발
35907,KE659,대한항공,2024-08-16,19:45:00,인천,방콕/수완나품,출발
35908,DL7917,델타항공,2024-08-16,19:45:00,인천,방콕/수완나품,출발
35909,HA6011,하와이안 항공,2024-08-16,19:45:00,인천,방콕/수완나품,출발
35910,BR159,에바항공,2024-08-16,19:45:00,인천,타이베이,출발
35911,AC6534,캐나다항공,2024-08-16,19:45:00,인천,타이베이,출발
35912,NZ4925,에어 뉴질랜드,2024-08-16,19:45:00,인천,타이베이,출발
35913,OZ6871,아시아나항공,2024-08-16,19:45:00,인천,타이베이,출발
35914,TG6393,타이항공,2024-08-16,19:45:00,인천,타이베이,출발
35915,7C4303,제주항공,2024-08-16,19:45:00,인천,비엔티안,출발
35916,H19906,한 에어,2024-08-16,19:45:00,인천,비엔티안,출발
35917,TW191,티웨이항공,2024-08-16,19:50:00,인천,다낭,출발
35918,OZ745,아시아나항공,2024-08-16,19:50:00,인천,홍콩,출발
35919,HX1565,홍콩항공,2024-08-16,19:50:00,인천,홍콩,출발
35920,UA7308,유나이티드항공,2024-08-16,19:50:00,인천,홍콩,출발
35921,AC062,캐나다항공,2024-08-16,19:05:00,인천,토론토,출발
35922,OZ6114,아시아나항공,2024-08-16,19:05:00,인천,토론토,출발
35923,RS527,에어서울,2024-08-16,19:50:00,인천,나트랑,출발
35924,CZ684,중국남방항공,2024-08-16,19:55:00,인천,하얼빈,출발
35925,LJ001,진에어,2024-08-16,19:55:00,인천,방콕/수완나품,출발
35926,KE5065,대한항공,2024-08-16,19:55:00,인천,방콕/수완나품,출발
35927,OZ601,아시아나항공,2024-08-16,20:00:00,인천,시드니,출발
35928,EY8462,에티하드 항공,2024-08-16,20:00:00,인천,시드니,출발
35929,TK8096,터키항공,2024-08-16,20:00:00,인천,시드니,출발
35930,OZ323,아시아나항공,2024-08-16,20:00:00,인천,청두/톈푸,출발
35931,CA5024,중국국제항공,2024-08-16,20:00:00,인천,청두/톈푸,출발
35932,OZ367,아시아나항공,2024-08-16,20:00:00,인천,상하이/푸동,출발
35933,HO3109,길상항공,2024-08-16,20:00:00,인천,상하이/푸동,출발
35934,KE025,대한항공,2024-08-16,20:00:00,인천,샌프란시스코,출발
35935,DL7891,델타항공,2024-08-16,20:00:00,인천,샌프란시스코,출발
35936,TW101,티웨이항공,2024-08-16,20:05:00,인천,방콕/수완나품,출발
35937,7C2203,제주항공,2024-08-16,20:05:00,인천,방콕/수완나품,출발
35938,H19857,한 에어,2024-08-16,20:05:00,인천,방콕/수완나품,출발
35939,KE407,대한항공,2024-08-16,20:05:00,인천,브리즈번,출발
35940,AF7880,에어 프랑스,2024-08-16,20:05:00,인천,브리즈번,출발
35941,OM6531,몽골항공,2024-08-16,20:05:00,인천,브리즈번,출발
35942,KL9162,KLM네덜란드항공,2024-08-16,20:05:00,인천,브리즈번,출발
35943,VS5525,버진 애트란틱항공,2024-08-16,20:05:00,인천,브리즈번,출발
35944,KE615,대한항공,2024-08-16,20:05:00,인천,세부,출발
35945,TW175,티웨이항공,2024-08-16,20:10:00,인천,세부,출발
35946,RF555,에어로케이항공,2024-08-16,20:15:00,인천,나트랑,출발
35947,KE625,대한항공,2024-08-16,20:15:00,인천,마닐라,출발
35948,CX419,캐세이퍼시픽항공,2024-08-16,20:15:00,인천,홍콩,출발
35949,QF8221,콴타스항공,2024-08-16,20:15:00,인천,홍콩,출발
35950,AA8912,아메리칸항공,2024-08-16,20:15:00,인천,홍콩,출발
35951,MU5012,중국동방항공,2024-08-16,20:20:00,인천,상하이/푸동,출발
35952,PR473,필리핀항공,2024-08-16,20:20:00,인천,보홀 팡라오,출발
35953,7C3106,제주항공,2024-08-16,20:20:00,인천,괌,출발
35954,OZ232,아시아나항공,2024-08-16,20:20:00,인천,호놀룰루,출발
35955,SQ5732,싱가포르항공,2024-08-16,20:20:00,인천,호놀룰루,출발
